,Drug ID,Target ID,Label
16928,DB06711,Q99572,-1
16929,DB00879,Q09093,-1
16930,DB01082,P48058,-1
16931,DB00361,Q6W5P4,-1
16932,DB01582,P08519,-1
16933,DB14649,P0A3D9,-1
16934,DB06594,P49721,-1
16935,DB00982,P45984,-1
16936,DB09488,Q9NPF7,-1
16937,DB11132,O95237,-1
16938,DB00810,P30291,-1
16939,DB01219,P04062,-1
16940,DB04918,Q96KK3,-1
16941,DB04835,P00918,-1
16942,DB01231,O75914,-1
16943,DB01151,P54750,-1
16944,DB04842,Q05486,-1
16945,DB13952,P0AD64,-1
16946,DB00983,O15067,-1
16947,DB00981,P9WPB7,-1
16948,DB00369,Q96LB4,-1
16949,DB00337,P0A0N4,-1
16950,DB01101,Q8TC12,-1
16951,DB01612,P13922,-1
16952,DB00606,Q9UBC3,-1
16953,DB00400,O43920,-1
16954,DB01017,P0A0K8,-1
16955,DB00343,Q03403,-1
16956,DB11859,P37840,-1
16957,DB00186,P0A7S9,-1
16958,DB00480,P14543,-1
16959,DB00480,Q13002,-1
16960,DB00723,Q13126,-1
16961,DB12615,P0A8V2,-1
16962,DB00861,P12318,-1
16963,DB08873,P20701,-1
16964,DB01263,P06747,-1
16965,DB03904,P14867,-1
16966,DB04938,Q47PU3,-1
16967,DB00765,P24310,-1
16968,DB00654,P31025,-1
16969,DB09041,P0A9P4,-1
16970,DB00916,P49760,-1
16971,DB00470,P0C002,-1
16972,DB01012,Q15067,-1
16973,DB06144,O75015,-1
16974,DB00670,P24046,-1
16975,DB01098,Q86YB8,-1
16976,DB00358,P20674,-1
16977,DB00424,Q9H422,-1
16978,DB00709,Q04759,-1
16979,DB06218,P48664,-1
16980,DB00755,P30038,-1
16981,DB00014,P78330,-1
16982,DB09343,Q15303,-1
16983,DB06710,O43497,-1
16984,DB03619,Q14571,-1
16985,DB01136,P22340,-1
16986,DB01656,P46439,-1
16987,DB00957,O43181,-1
16988,DB12364,Q99712,-1
16989,DB11915,Q08881,-1
16990,DB11148,P33151,-1
16991,DB00881,P13631,-1
16992,DB09031,Q02383,-1
16993,DB09292,Q2M2I8,-1
16994,DB01608,Q9UN88,-1
16995,DB01087,Q16850,-1
16996,DB06594,P0DJD9,-1
16997,DB08897,P0DP23,-1
16998,DB05239,Q03154,-1
16999,DB09095,O95342,-1
17000,DB00934,O14880,-1
17001,DB11156,Q9BQB6,-1
17002,DB00568,P05156,-1
17003,DB00464,P0A8V2,-1
17004,DB00203,P04585,-1
17005,DB00224,O00519,-1
17006,DB01010,P18505,-1
17007,DB06713,O60494,-1
17008,DB00440,P51788,-1
17009,DB00201,P02765,-1
17010,DB05316,P39662,-1
17011,DB00519,Q70Z44,-1
17012,DB11363,Q9Y6L6,-1
17013,DB01227,P49916,-1
17014,DB03614,Q15904,-1
17015,DB01158,Q9NXG6,-1
17016,DB11274,Q32MK0,-1
17017,DB01582,A1L3X4,-1
17018,DB01783,P72524,-1
17019,DB05541,P80342,-1
17020,DB01115,P08922,-1
17021,DB00695,P56696,-1
17022,DB08880,P42336,-1
17023,DB01400,O43525,-1
17024,DB03615,P60174,-1
17025,DB09118,Q13188,-1
17026,DB00819,P9WPB5,-1
17027,DB00210,P07327,-1
17028,DB00718,Q92753,-1
17029,DB00213,P30837,-1
17030,DB00848,P35908,-1
17031,DB01138,Q9Y463,-1
17032,DB04838,P29320,-1
17033,DB00413,Q9I194,-1
17034,DB12364,Q06418,-1
17035,DB00400,P09669,-1
17036,DB00374,P51172,-1
17037,DB09039,Q7Z4J2,-1
17038,DB05630,Q6YP21,-1
17039,DB00385,P48637,-1
17040,DB09026,Q8N5Z0,-1
17041,DB01085,P51812,-1
17042,DB00419,P17900,-1
17043,DB06817,Q92206,-1
17044,DB00530,P35354,-1
17045,DB01603,Q6YP21,-1
17046,DB11348,O14842,-1
17047,DB01118,O67987,-1
17048,DB13520,P48664,-1
17049,DB14491,P14543,-1
17050,DB00740,Q7Z460,-1
17051,DB00162,Q16595,-1
17052,DB00637,O15075,-1
17053,DB11611,P9WGR1,-1
17054,DB06237,P30968,-1
17055,DB00331,Q9HC97,-1
17056,DB00364,Q13621,-1
17057,DB01130,Q99623,-1
17058,DB11921,Q54873,-1
17059,DB04794,O95644,-1
17060,DB09031,Q8IUZ5,-1
17061,DB11064,Q82122,-1
17062,DB14669,P35222,-1
17063,DB06698,P49327,-1
17064,DB09060,P19404,-1
17065,DB00523,P37747,-1
17066,DB13125,Q9Y2T6,-1
17067,DB00919,Q13002,-1
17068,DB09128,Q99250,-1
17069,DB00543,O00299,-1
17070,DB00339,P14060,-1
17071,DB00737,P19113,-1
17072,DB01227,P0AEB2,-1
17073,DB06712,Q04760,-1
17074,DB01143,Q9P286,-1
17075,DB00483,Q16445,-1
17076,DB01331,P43155,-1
17077,DB09069,Q6ZQY3,-1
17078,DB00486,Q9UI12,-1
17079,DB01291,P16615,-1
17080,DB00896,P37059,-1
17081,DB01301,Q14534,-1
17082,DB00169,P21281,-1
17083,DB01337,Q16873,-1
17084,DB01394,P51649,-1
17085,DB12924,P31151,-1
17086,DB01236,P24530,-1
17087,DB03615,P25024,-1
17088,DB09236,P40306,-1
17089,DB01620,P98160,-1
17090,DB09148,O00555,-1
17091,DB00235,P05771,-1
17092,DB00750,C7C422,-1
17093,DB00575,Q9Y6E0,-1
17094,DB00933,Q13177,-1
17095,DB01132,P20674,-1
17096,DB09047,O95382,-1
17097,DB01353,P02786,-1
17098,DB01209,P23381,-1
17099,DB08828,P33673,-1
17100,DB08916,Q9NZV8,-1
17101,DB01047,Q70Z44,-1
17102,DB01227,Q8TCT9,-1
17103,DB00496,P31937,-1
17104,DB09214,Q96SW2,-1
17105,DB01017,O43353,-1
17106,DB14527,P06239,-1
17107,DB04844,Q9NXG6,-1
17108,DB06825,P60723,-1
17109,DB08867,P15559,-1
17110,DB13946,Q15155,-1
17111,DB00929,Q9UHQ9,-1
17112,DB00306,P14324,-1
17113,DB08934,P08671,-1
17114,DB13908,P0AFI2,-1
17115,DB00730,Q06AK7,-1
17116,DB01130,P19971,-1
17117,DB00580,P14061,-1
17118,DB02789,P47898,-1
17119,DB00589,P20674,-1
17120,DB01403,P22637,-1
17121,DB00426,P28074,-1
17122,DB08883,Q10588,-1
17123,DB01337,P08779,-1
17124,DB00719,P19878,-1
17125,DB11817,Q8NI22,-1
17126,DB00443,Q969S8,-1
17127,DB11689,P18825,-1
17128,DB01019,P62580,-1
17129,DB01209,P30711,-1
17130,DB01410,P29320,-1
17131,DB08911,O95954,-1
17132,DB06637,P02533,-1
17133,DB13949,P46597,-1
17134,DB00161,P07195,-1
17135,DB04855,Q8IWT1,-1
17136,DB11942,P29274,-1
17137,DB00820,P03200,-1
17138,DB00221,Q8N0U8,-1
17139,DB01380,P9WGY7,-1
17140,DB09076,P06729,-1
17141,DB00475,P23786,-1
17142,DB01327,Q7Z2W7,-1
17143,DB00715,P46663,-1
17144,DB01201,Q96EN8,-1
17145,DB03255,O60218,-1
17146,DB00863,Q8IVL6,-1
17147,DB00686,P56524,-1
17148,DB01031,P01308,-1
17149,DB11652,O14578,-1
17150,DB00850,Q92952,-1
17151,DB00514,Q14500,-1
17152,DB00944,P0A2Y7,-1
17153,DB01033,P01106,-1
17154,DB09073,P37173,-1
17155,DB09076,P53805,-1
17156,DB09063,P39086,-1
17157,DB01181,Q9UJS0,-1
17158,DB00409,P15382,-1
17159,DB01619,Q08289,-1
17160,DB01132,P03905,-1
17161,DB00179,P34972,-1
17162,DB00513,Q08499,-1
17163,DB03193,P25713,-1
17164,DB01330,P04293,-1
17165,DB01403,P35556,-1
17166,DB00607,P30084,-1
17167,DB09536,O34002,-1
17168,DB00867,Q9UQD0,-1
17169,DB00590,P29590,-1
17170,DB02638,P16473,-1
17171,DB06814,Q99584,-1
17172,DB13074,P30996,-1
17173,DB01280,P49915,-1
17174,DB01065,P00450,-1
17175,DB00600,Q04782,-1
17176,DB01124,Q05397,-1
17177,DB00177,P19113,-1
17178,DB00210,Q9UKV0,-1
17179,DB00321,P0C002,-1
17180,DB00182,Q9UBL9,-1
17181,DB01590,Q06AK7,-1
17182,DB06137,P56122,-1
17183,DB05154,Q14289,-1
17184,DB04871,O00204,-1
17185,DB13167,Q96SW2,-1
17186,DB01144,P14923,-1
17187,DB01744,Q9H252,-1
17188,DB13125,P22460,-1
17189,DB00502,P21283,-1
17190,DB11699,P02679,-1
17191,DB01413,P27361,-1
17192,DB06780,Q16099,-1
17193,DB09462,P04293,-1
17194,DB00385,P24232,-1
17195,DB00174,Q8IY84,-1
17196,DB06403,P51617,-1
17197,DB12147,P04234,-1
17198,DB00126,Q9UBN7,-1
17199,DB09047,Q15822,-1
17200,DB01057,Q9NYR8,-1
17201,DB00631,Q9HCR9,-1
17202,DB00609,Q9BYV1,-1
17203,DB01107,P30613,-1
17204,DB00810,P54219,-1
17205,DB13944,P49354,-1
17206,DB00833,Q9UP52,-1
17207,DB01199,P62508,-1
17208,DB00555,P02585,-1
17209,DB08828,P34972,-1
17210,DB00153,Q8N568,-1
17211,DB00947,Q9NPD5,-1
17212,DB00223,O75015,-1
17213,DB01209,P05091,-1
17214,DB13874,P06881,-1
17215,DB03754,Q70Z44,-1
17216,DB00897,P01106,-1
17217,DB01086,P17900,-1
17218,DB01764,P39126,-1
17219,DB00285,P20831,-1
17220,DB01438,Q8IVH4,-1
17221,DB00937,P05452,-1
17222,DB14540,P07438,-1
17223,DB01039,Q05932,-1
17224,DB01415,O95864,-1
17225,DB00321,Q9H422,-1
17226,DB04871,P49759,-1
17227,DB00806,P28223,-1
17228,DB00439,P05177,-1
17229,DB13783,P04732,-1
17230,DB00417,Q6W5P4,-1
17231,DB01214,P10632,-1
17232,DB09143,P00480,-1
17233,DB00944,P0A7S9,-1
17234,DB06817,P20020,-1
17235,DB04832,P52569,-1
17236,DB01200,P25103,-1
17237,DB01144,P15814,-1
17238,DB01559,O95665,-1
17239,DB00831,P30556,-1
17240,DB12615,P00167,-1
17241,DB00589,P41222,-1
17242,DB00967,P23526,-1
17243,DB00678,Q9Y271,-1
17244,DB01598,P17931,-1
17245,DB09342,P30519,-1
17246,DB00593,Q9Y691,-1
17247,DB01435,P0A6J8,-1
17248,DB00411,P30197,-1
17249,DB00306,P21796,-1
17250,DB00615,P45954,-1
17251,DB00454,P08697,-1
17252,DB00586,Q9Y2D1,-1
17253,DB00494,P14218,-1
17254,DB00617,P48167,-1
17255,DB01147,P00450,-1
17256,DB01100,Q14571,-1
17257,DB12789,P36896,-1
17258,DB00844,P42081,-1
17259,DB01426,P08149,-1
17260,DB09070,Q14164,-1
17261,DB11586,Q03405,-1
17262,DB00226,O95864,-1
17263,DB02300,O95954,-1
17264,DB01396,P19823,-1
17265,DB00809,P10826,-1
17266,DB01041,P35218,-1
17267,DB02701,O15440,-1
17268,DB09300,Q14721,-1
17269,DB00050,Q9H1R3,-1
17270,DB08809,O43776,-1
17271,DB00774,Q13946,-1
17272,DB09076,P83223,-1
17273,DB01088,P53608,-1
17274,DB04837,Q9ULX7,-1
17275,DB08899,P30411,-1
17276,DB00723,P07998,-1
17277,DB08867,Q14181,-1
17278,DB00964,P15559,-1
17279,DB00443,P07498,-1
17280,DB08950,Q9UGN5,-1
17281,DB14723,Q9HAZ1,-1
17282,DB09212,O95749,-1
17283,DB00422,P00558,-1
17284,DB14642,P43403,-1
17285,DB01065,P05023,-1
17286,DB00165,P08246,-1
17287,DB00737,Q15418,-1
17288,DB06211,Q14520,-1
17289,DB09319,P07947,-1
17290,DB06814,P09546,-1
17291,DB00206,P19320,-1
17292,DB01597,P16581,-1
17293,DB14761,P07550,-1
17294,DB01240,Q99500,-1
17295,DB00549,P51884,-1
17296,DB04938,Q07021,-1
17297,DB09060,O43353,-1
17298,DB00190,O15554,-1
17299,DB00266,P17405,-1
17300,DB01296,Q8XB74,-1
17301,DB08867,Q99720,-1
17302,DB11653,Q86YB8,-1
17303,DB00226,P51970,-1
17304,DB00292,Q9UGM1,-1
17305,DB13345,Q9GZT9,-1
17306,DB06814,Q59H18,-1
17307,DB00390,P25105,-1
17308,DB11921,P04196,-1
17309,DB08818,Q96L12,-1
17310,DB01206,P02748,-1
17311,DB09027,P0A9P4,-1
17312,DB00862,P14543,-1
17313,DB00585,P05412,-1
17314,DB06605,P12823,-1
17315,DB01583,P20963,-1
17316,DB06213,K9N7C7,-1
17317,DB01092,Q34522,-1
17318,DB06710,P02818,-1
17319,DB13257,P19480,-1
17320,DB00844,P48357,-1
17321,DB00696,P0A9Z7,-1
17322,DB00961,P19835,-1
17323,DB00590,Q8IWT1,-1
17324,DB00828,Q7L5Y9,-1
17325,DB11155,P08100,-1
17326,DB14761,P37747,-1
17327,DB01602,P24093,-1
17328,DB11791,P09848,-1
17329,DB14542,P20813,-1
17330,DB12130,P41143,-1
17331,DB00887,P23219,-1
17332,DB14019,P04732,-1
17333,DB00443,Q9Y5Y9,-1
17334,DB06335,P42262,-1
17335,DB00385,O14594,-1
17336,DB00922,Q07912,-1
17337,DB00605,P19113,-1
17338,DB00304,P19404,-1
17339,DB04908,Q8N8Y2,-1
17340,DB00234,Q9UL51,-1
17341,DB00915,O95237,-1
17342,DB09069,P00519,-1
17343,DB00256,O15067,-1
17344,DB11085,Q14542,-1
17345,DB09552,Q9UBV8,-1
17346,DB06137,P0AAI5,-1
17347,DB01419,P45973,-1
17348,DB01583,Q16864,-1
17349,DB11853,P43005,-1
17350,DB01325,P17752,-1
17351,DB13800,O95670,-1
17352,DB11362,Q34522,-1
17353,DB00741,Q9UQ05,-1
17354,DB04824,P54802,-1
17355,DB01148,P19784,-1
17356,DB14481,P13569,-1
17357,DB08897,P01857,-1
17358,DB08934,P0A3D9,-1
17359,DB00972,P14625,-1
17360,DB14185,P20618,-1
17361,DB08801,Q9BZV3,-1
17362,DB06292,P06715,-1
17363,DB00883,O00238,-1
17364,DB09080,P08069,-1
17365,DB00800,P32929,-1
17366,DB00467,Q9H4Y5,-1
17367,DB01228,P0C0X2,-1
17368,DB00387,Q8TD19,-1
17369,DB00255,P11168,-1
17370,DB05260,Q9UM01,-1
17371,DB11915,Q99437,-1
17372,DB00306,O60896,-1
17373,DB01000,P08865,-1
17374,DB01002,P06239,-1
17375,DB09237,Q32MK0,-1
17376,DB00593,P29401,-1
17377,DB09143,P15428,-1
17378,DB01232,P00742,-1
17379,DB01590,Q86Y39,-1
17380,DB00792,P16502,-1
17381,DB00823,P34896,-1
17382,DB04838,O15067,-1
17383,DB08818,P0AC13,-1
17384,DB00128,Q9NPH2,-1
17385,DB04834,P0A8T7,-1
17386,DB00693,P04958,-1
17387,DB09488,P09467,-1
17388,DB00284,P47901,-1
17389,DB00733,Q8TAE7,-1
17390,DB00418,P49841,-1
17391,DB04540,Q9UKG9,-1
17392,DB00871,P35869,-1
17393,DB14723,Q14833,-1
17394,DB00380,Q8IZS8,-1
17395,DB12328,P56937,-1
17396,DB00150,P61024,-1
17397,DB04871,P05120,-1
17398,DB13125,P29320,-1
17399,DB01198,P53608,-1
17400,DB01076,O60669,-1
17401,DB00507,P17117,-1
17402,DB04842,P04271,-1
17403,DB00964,Q9HBH5,-1
17404,DB06412,P08149,-1
17405,DB00413,P00363,-1
17406,DB00796,O95259,-1
17407,DB11431,O00555,-1
17408,DB06204,O75185,-1
17409,DB03088,P20618,-1
17410,DB01588,P54219,-1
17411,DB09027,P0AFG8,-1
17412,DB00736,P19321,-1
17413,DB00801,O60391,-1
17414,DB11700,P31358,-1
17415,DB01338,O95069,-1
17416,DB15233,P37840,-1
17417,DB01602,P02788,-1
17418,DB01369,O24990,-1
17419,DB01228,P0C0X1,-1
17420,DB05154,P9WIQ3,-1
17421,DB00050,P10827,-1
17422,DB11132,P12676,-1
17423,DB06267,P35520,-1
17424,DB00554,P17538,-1
17425,DB00139,Q9UPY5,-1
17426,DB00535,P03905,-1
17427,DB09212,P25963,-1
17428,DB00737,O25608,-1
17429,DB00854,Q9H3Y6,-1
17430,DB00907,P21430,-1
17431,DB01599,Q6IB77,-1
17432,DB00243,P63462,-1
17433,DB00419,O00217,-1
17434,DB12332,Q99624,-1
17435,DB00733,Q9UGJ0,-1
17436,DB00266,O14578,-1
17437,DB11921,Q96RQ3,-1
17438,DB00806,O95299,-1
17439,DB00833,O15392,-1
17440,DB00184,O75340,-1
17441,DB06448,Q16719,-1
17442,DB01190,P02655,-1
17443,DB00357,P06276,-1
17444,DB00814,Q16518,-1
17445,DB00851,P09917,-1
17446,DB00674,P00414,-1
17447,DB00530,P25963,-1
17448,DB00653,P24310,-1
17449,DB01416,P21917,-1
17450,DB00617,P42684,-1
17451,DB11586,Q13547,-1
17452,DB08809,P10826,-1
17453,DB14033,P07900,-1
17454,DB15617,P55011,-1
17455,DB03756,P78348,-1
17456,DB13955,Q9Y5Y9,-1
17457,DB01338,P51170,-1
17458,DB01180,P11717,-1
17459,DB12010,Q9Y3I0,-1
17460,DB01619,P45059,-1
17461,DB01337,O00341,-1
17462,DB00339,P43119,-1
17463,DB00867,Q08881,-1
17464,DB06714,Q99714,-1
17465,DB06694,Q96C36,-1
17466,DB04861,P00323,-1
17467,DB00755,P13498,-1
17468,DB00907,Q52WX2,-1
17469,DB01115,Q13509,-1
17470,DB15690,P13995,-1
17471,DB09552,P03897,-1
17472,DB01000,Q9ULB1,-1
17473,DB00399,P0C0X1,-1
17474,DB00194,Q9BXI2,-1
17475,DB01214,P51164,-1
17476,DB09510,Q06319,-1
17477,DB00531,P53396,-1
17478,DB01393,Q9Y6J6,-1
17479,DB00304,Q16659,-1
17480,DB00972,P08100,-1
17481,DB01137,P02708,-1
17482,DB13800,O34974,-1
17483,DB05018,P68400,-1
17484,DB00321,Q13258,-1
17485,DB00868,P22234,-1
17486,DB01435,P13995,-1
17487,DB01365,Q8TDR2,-1
17488,DB00408,Q99829,-1
17489,DB00734,P78559,-1
17490,DB00861,P56937,-1
17491,DB00670,Q9Y3R4,-1
17492,DB06137,P37088,-1
17493,DB16019,P01911,-1
17494,DB04839,P30926,-1
17495,DB01164,P33673,-1
17496,DB00912,P56122,-1
17497,DB12010,P09693,-1
17498,DB15444,P08697,-1
17499,DB00403,O43837,-1
17500,DB05294,Q60049,-1
17501,DB03756,P35372,-1
17502,DB01031,O95747,-1
17503,DB01090,P00167,-1
17504,DB00575,Q9BYZ2,-1
17505,DB00659,Q96BR1,-1
17506,DB09091,P13631,-1
17507,DB08964,P63316,-1
17508,DB11712,P50870,-1
17509,DB01608,Q92781,-1
17510,DB05294,P16473,-1
17511,DB01132,P07333,-1
17512,DB00371,P35348,-1
17513,DB01085,Q9P2K8,-1
17514,DB01332,Q9UKU7,-1
17515,DB00777,Q8NBN7,-1
17516,DB01127,O43252,-1
17517,DB11796,Q9UEE5,-1
17518,DB08875,O14841,-1
17519,DB00960,Q9Y6Y9,-1
17520,DB00607,O14920,-1
17521,DB00325,Q9Y3R4,-1
17522,DB00933,P63027,-1
17523,DB00542,Q92947,-1
17524,DB06663,Q07955,-1
17525,DB01303,Q04782,-1
17526,DB00304,Q14330,-1
17527,DB01013,P08173,-1
17528,DB00364,Q99677,-1
17529,DB00239,P07498,-1
17530,DB09238,P00720,-1
17531,DB00179,Q14994,-1
17532,DB00243,P15814,-1
17533,DB00693,Q9UIX4,-1
17534,DB15690,Q14721,-1
17535,DB12010,O00591,-1
17536,DB00551,Q12851,-1
17537,DB01186,P0AC13,-1
17538,DB01333,O43193,-1
17539,DB01240,P00390,-1
17540,DB01419,P48745,-1
17541,DB00132,P09874,-1
17542,DB00215,P07307,-1
17543,DB00353,Q14833,-1
17544,DB01143,P14920,-1
17545,DB01264,P00441,-1
17546,DB00473,P37747,-1
17547,DB09102,Q8N159,-1
17548,DB09342,P00091,-1
17549,DB09130,Q9NR97,-1
17550,DB13997,P26640,-1
17551,DB03904,P05156,-1
17552,DB13615,Q8N0U8,-1
17553,DB00738,P22830,-1
17554,DB11817,P08729,-1
17555,DB13125,Q15118,-1
17556,DB00981,Q8NET8,-1
17557,DB00642,P46597,-1
17558,DB00371,Q16790,-1
17559,DB11652,P0AEB2,-1
17560,DB03614,O00299,-1
17561,DB00139,Q8NER1,-1
17562,DB11611,Q5PXQ6,-1
17563,DB00889,Q14012,-1
17564,DB01403,P61987,-1
17565,DB09059,P21589,-1
17566,DB11660,P04075,-1
17567,DB14541,P12268,-1
17568,DB00358,P05090,-1
17569,DB06814,P32754,-1
17570,DB00844,Q00534,-1
17571,DB11859,Q9UF02,-1
17572,DB00847,P24232,-1
17573,DB09080,P9WNX1,-1
17574,DB14488,P33981,-1
17575,DB00388,P23528,-1
17576,DB00229,P01374,-1
17577,DB00479,P23528,-1
17578,DB01124,Q9L9D7,-1
17579,DB00568,P28566,-1
17580,DB00163,P00915,-1
17581,DB01581,Q8NCM2,-1
17582,DB00091,P54284,-1
17583,DB00272,Q15738,-1
17584,DB00128,Q5JVS0,-1
17585,DB06603,P06434,-1
17586,DB06699,P08172,-1
17587,DB09209,Q02880,-1
17588,DB08809,P51580,-1
17589,DB04839,P55792,-1
17590,DB00479,P0AD64,-1
17591,DB00756,P56122,-1
17592,DB00136,Q96RI0,-1
17593,DB01436,P27707,-1
17594,DB00287,O00238,-1
17595,DB09074,Q96RQ3,-1
17596,DB12095,P48664,-1
17597,DB01367,P18251,-1
17598,DB01250,O15403,-1
17599,DB11936,P08637,-1
17600,DB11986,O94804,-1
17601,DB01133,Q8WUI4,-1
17602,DB01047,P11388,-1
17603,DB00313,P07814,-1
17604,DB00448,P32322,-1
17605,DB12141,P35348,-1
17606,DB15617,Q96FI4,-1
17607,DB00613,O25926,-1
17608,DB01009,O95363,-1
17609,DB00177,Q9Y4U1,-1
17610,DB08880,Q9Y691,-1
17611,DB01329,P33261,-1
17612,DB12455,Q9NSD9,-1
17613,DB00642,P43681,-1
17614,DB00966,P12724,-1
17615,DB00572,Q13131,-1
17616,DB00227,P02763,-1
17617,DB00287,P49915,-1
17618,DB08868,Q13555,-1
17619,DB04948,P11137,-1
17620,DB00912,P08779,-1
17621,DB00670,P0A7V8,-1
17622,DB01004,P19235,-1
17623,DB14840,P16278,-1
17624,DB01280,P49190,-1
17625,DB01407,P19438,-1
17626,DB04824,P78559,-1
17627,DB09513,O14788,-1
17628,DB01426,Q06432,-1
17629,DB00420,O60488,-1
17630,DB09327,P00953,-1
17631,DB03904,P12319,-1
17632,DB06213,P24228,-1
17633,DB00854,P04818,-1
17634,DB00981,P16219,-1
17635,DB04173,P27487,-1
17636,DB01987,P02679,-1
17637,DB01204,P00367,-1
17638,DB08828,P46439,-1
17639,DB00372,P01133,-1
17640,DB01415,Q16445,-1
17641,DB11703,P46059,-1
17642,DB00493,P26514,-1
17643,DB01333,P0AEK4,-1
17644,DB09209,P12004,-1
17645,DB00119,P68133,-1
17646,DB13873,Q05397,-1
17647,DB06710,P36275,-1
17648,DB14509,Q99572,-1
17649,DB00783,Q9UJ90,-1
17650,DB08933,O00591,-1
17651,DB00342,P0A6I3,-1
17652,DB04817,P12429,-1
17653,DB00564,Q14541,-1
17654,DB06605,P24557,-1
17655,DB00527,Q9NYY3,-1
17656,DB01130,P19525,-1
17657,DB01004,P05231,-1
17658,DB01149,Q96Q40,-1
17659,DB09120,P20711,-1
17660,DB00159,P60842,-1
17661,DB00810,P78527,-1
17662,DB04348,Q9H4Y5,-1
17663,DB05260,P54802,-1
17664,DB00737,Q01959,-1
17665,DB00937,P08729,-1
17666,DB06152,Q9UGI9,-1
17667,DB06709,F5HCU8,-1
17668,DB00554,Q8WXA8,-1
17669,DB00987,Q9NXA8,-1
17670,DB00814,P06870,-1
17671,DB00440,P9WNG3,-1
17672,DB11085,Q9A1X4,-1
17673,DB08897,P15104,-1
17674,DB01382,Q8TE23,-1
17675,DB00483,P29274,-1
17676,DB01201,P12814,-1
17677,DB00929,Q8IVH8,-1
17678,DB15444,P43119,-1
17679,DB00367,Q9UKV0,-1
17680,DB06413,P04234,-1
17681,DB00141,P34995,-1
17682,DB01625,P24093,-1
17683,DB01116,P45059,-1
17684,DB00897,P26951,-1
17685,DB00377,P0A7X3,-1
17686,DB01357,P11439,-1
17687,DB09073,Q99640,-1
17688,DB00485,P28221,-1
17689,DB14507,P48544,-1
17690,DB00542,P03891,-1
17691,DB06702,Q9BUB5,-1
17692,DB01137,O43252,-1
17693,DB01006,P60880,-1
17694,DB00361,Q15303,-1
17695,DB11132,P04003,-1
17696,DB14642,P22309,-1
17697,DB00670,Q86UE8,-1
17698,DB09074,Q9H015,-1
17699,DB00914,P54687,-1
17700,DB01320,P49069,-1
17701,DB13955,Q9NSA2,-1
17702,DB03796,P30996,-1
17703,DB03619,P11177,-1
17704,DB09343,Q9UGN5,-1
17705,DB00710,Q9H8P0,-1
17706,DB01698,P29460,-1
17707,DB04657,Q14680,-1
17708,DB11793,Q9ULA0,-1
17709,DB00737,Q9Y487,-1
17710,DB00908,P08671,-1
17711,DB01013,P45954,-1
17712,DB11079,P24311,-1
17713,DB01395,P13299,-1
17714,DB00500,Q16878,-1
17715,DB08896,P10412,-1
17716,DB01089,P0DTC2,-1
17717,DB00469,P13843,-1
17718,DB06789,O43837,-1
17719,DB01043,P46098,-1
17720,DB00245,P00558,-1
17721,DB04838,Q9ZEU2,-1
17722,DB01328,P47870,-1
17723,DB01197,Q8TDN2,-1
17724,DB11186,Q13188,-1
17725,DB00485,P02919,-1
17726,DB06637,P04732,-1
17727,DB00006,Q75N90,-1
17728,DB01021,Q13554,-1
17729,DB00381,P42336,-1
17730,DB14914,P08164,-1
17731,DB03756,P08620,-1
17732,DB03793,P13196,-1
17733,DB00715,P08174,-1
17734,DB01413,P51812,-1
17735,DB01250,P49281,-1
17736,DB01212,P01591,-1
17737,DB05351,P07202,-1
17738,DB01169,Q92800,-1
17739,DB00527,P05546,-1
17740,DB00235,Q30154,-1
17741,DB15233,P22694,-1
17742,DB11915,P49888,-1
17743,DB00773,P00918,-1
17744,DB13520,Q13258,-1
17745,DB00953,Q96LB4,-1
17746,DB01186,O15197,-1
17747,DB00617,P31152,-1
17748,DB08804,P15391,-1
17749,DB01147,O95263,-1
17750,DB02659,P51168,-1
17751,DB00640,P49327,-1
17752,DB01268,Q15746,-1
17753,DB11575,P31327,-1
17754,DB01151,O75746,-1
17755,DB00907,P41143,-1
17756,DB01044,P46849,-1
17757,DB00822,Q9UP95,-1
17758,DB00498,P31152,-1
17759,DB00381,P62593,-1
17760,DB08804,Q7L7X3,-1
17761,DB00332,Q05655,-1
17762,DB00517,Q13153,-1
17763,DB11560,Q9BXI2,-1
17764,DB09389,Q9UQQ2,-1
17765,DB01030,F5HGI9,-1
17766,DB00126,P11802,-1
17767,DB06716,O60896,-1
17768,DB09241,P14061,-1
17769,DB11363,P35590,-1
17770,DB00243,P01709,-1
17771,DB00387,P04003,-1
17772,DB11327,Q16873,-1
17773,DB01190,Q96NX5,-1
17774,DB01409,P30996,-1
17775,DB11157,P11511,-1
17776,DB01619,P06434,-1
17777,DB04835,P15391,-1
17778,DB01580,P56556,-1
17779,DB09236,P00390,-1
17780,DB00238,P00734,-1
17781,DB11952,Q9Y5N1,-1
17782,DB00509,P05655,-1
17783,DB08816,O15379,-1
17784,DB01182,Q14654,-1
17785,DB08899,P49916,-1
17786,DB00559,P19634,-1
17787,DB05990,P36275,-1
17788,DB00141,P48729,-1
17789,DB11085,P31213,-1
17790,DB00732,P30520,-1
17791,DB01240,P0A3M5,-1
17792,DB00128,Q9BQB6,-1
17793,DB06713,Q9Y5S8,-1
17794,DB00883,Q16515,-1
17795,DB01392,O43676,-1
17796,DB11820,P22352,-1
17797,DB00573,Q96RP8,-1
17798,DB00555,P00808,-1
17799,DB00197,Q9NY72,-1
17800,DB05154,P22888,-1
17801,DB01183,P03200,-1
